id,Question,Option,Answer,subject,group
11615,"A landscaper agreed to maintain the yard of a homeowner for six months for a fee of $300 per month, payable at the end of the six-month period. This amount was the fair market value of the work to be performed. The landscaper performed the work for four months but was then offered another job for $500 per month and, after notifying the homeowner, stopped doing the promised work and took the other job. The homeowner refused to pay the landscaper anything. The homeowner could have hired a comparable landscaper to complete the work for $300 per month. In a lawsuit between the landscaper and the homeowner, what is the likely result?","A. The homeowner will recover $600, which is the cost of completing the work at prevailing market rates.
B. The homeowner will recover $400, which constitutes the unjust enrichment of the landscaper.
C. The landscaper will recover $1,200 for the work done before the breach.
D. Neither the landscaper nor the homeowner will recover, because neither has suffered any loss.",C,professional_law,humanities
13639,What was the Clinton Administration's policy on the Russian economy?,"A. The US inhibited the marketization of the Russian economy
B. The US promoted the marketization of the Russian economy
C. The US supported public ownership of natural resources
D. None, the US was only concerned with security issues",B,us_foreign_policy,social_sciences
6490,Are there any limitations to the incorporation of customary crimes under English law?,"A. There are no limitations to the incorporation of customary crimes
B. Customary crimes must be contained in a multilateral treaty in order to be automatically incorporated
C. The courts may freely incorporate customary crimes into the domestic sphere
D. The situation is not clear-cut but an act of parliament would most probably be required",D,international_law,humanities
7508,What city did the Beatles originally call home?,"A. London
B. Leeds
C. Liverpool
D. Manchester",C,miscellaneous,other
12290,"A healthy 2-year-old girl is brought to the office for a routine well-child visit. The child was weaned at 6 months of age and began to walk at 10 months of age. On physical examination, she has mild bowlegs (10-degree genu varum). Which of the following is the most appropriate management to recommend at this time?","A. Increased intake of vitamin D
B. A special exercise program
C. Surgical correction
D. No treatment is needed at this time",D,professional_medicine,other
6620,"Hart writes: '[T]he certification of something as legally valid is not conclusive of the question of obedience ... however great the aura of majesty or authority which the official system may have, its demands must in the end be submitted to a moral scrutiny.' What does this say about the nature of legal positivism?","A. That legal positivism is unconcerned about the morality of the law.
B. That validly enacted law should always be obeyed.
C. That moral issues fall outside the official legal system.
D. That there is no moral duty to obey an unjust law.",D,jurisprudence,humanities
12324,"A physician is conducting a retrospective review of a trial involving the use of Drug X in patients with a specific disease. It is known that Drug X is associated with an increased probability of cancer in patients who use the drug. A total of 600 individuals with a specific disease were included in the trial. Of the participants, 200 individuals received Drug X and 400 individuals did not receive it. One hundred individuals who received Drug X died of a particular type of cancer and 100 individuals who did not receive the drug died of the same type of cancer. Based on these data, which of the following is the relative risk of death from this type of cancer in individuals who take Drug X as compared with individuals who do not take Drug X?","A. Individuals who take Drug X have an equal risk of dying from this type of cancer
B. Individuals who take Drug X have four times the risk of dying from this type of cancer
C. Individuals who take Drug X have three times the risk of dying from this type of cancer
D. Individuals who take Drug X have two times the risk of dying from this type of cancer",D,professional_medicine,other
38,Find the generator for the finite field Z_7.,"A. 1
B. 2
C. 3
D. 4",C,abstract_algebra,stem
6453,The UN Vienna Declaration 1993 declared that,"A. Third generation rights are of primary importance
B. Civil and political rights are core rights
C. All types of rights are indivisible, interrelated and interdependent
D. Social and economic rights are non-enforceable",C,international_law,humanities
10486,If a CPA recklessly departs from the standards of due care when conducting an audit the CPA will be liable to third parties who are unknown to the CPA under the law of,"A. Strict liability.
B. Breach of contract.
C. Negligence.
D. Gross negligence.",D,professional_accounting,other
13401,Which of the following is the odd one out?,"A. Institutional constraints and resource constraints.
B. Information and time horizon.
C. Goals.
D. Vectors of economic incentives.",D,security_studies,social_sciences
1672,"If the current in the filament of a lamp is 3 A, the current in the connecting wire is","A. less than 3 A
B. 3 A
C. more than 3 A
D. Not enough information to say",B,conceptual_physics,stem
11323,"A woman needed to have her microwave repaired. She contacted the local handyman, who said he could repair the microwave for $100. The woman readily agreed and delivered the microwave to the handyman, who promised to have it ready in two weeks. One week later, the handyman realized that he had so much work to do that he would not be able to repair the microwave on time. He then took the microwave to a repair store. The repair store agreed to repair the microwave for $80 within one week. The owner of the repair store that contracted with the handyman was unaware that the woman actually owned the microwave. If the repair store fails to repair the microwave, which of the following is the most accurate statement?","A. The woman has a cause of action against the repair store only.
B. The woman has a cause of action against the handyman only.
C. The woman has a cause of action against both the repair store and the handyman.
D. The woman has no cause of action against either the repair store or the handyman.",B,professional_law,humanities
